"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Grenada","GRD","Net errors and omissions (BoP, current US$)","BN.KAC.EOMS.CD","","","","","","","","","","","","","","","","","","-4022222.22222222","-1481481.48148148","1411111.11111111","-959629.629618514","2842222.22225185","-1306296.29629259","2744444.44444444","-11644444.4444444","-1988888.88888889","-759259.259259258","6255555.55555555","2488888.88888889","1496296.2962963","15614814.8148148","20600000","14955555.5555556","30000000","18240740.7407407","31359259.2592593","18440740.7407407","3311111.11111111","19762962.962963","21096296.2962963","18870358.8888889","39253478.8888889","45246359.2592593","14809126.362963","25817525.3981481","-2191717.03703703","28153309.1759259","10690195.874537","23145449.612037","20201731.3890385","32766692.1686019","23566878.8488882","40999911.1700811","52897352.8093211","-7271022.76308667","20104155.0808688","28307694.4962621","29190825.8749251","","",
"Grenada","GRD","Net migration","SM.POP.NETM","","","-9450","","","","","-9731","","","","","-11759","","","","","-13206","","","","","-586","","","","","-15189","","","","","-4210","","","","","-3964","","","","","-3511","","","","","-3526","","","","","-1000","","","","","-1000","","",
"Grenada","GRD","Population ages 15-64, female","SP.POP.1564.FE.IN","23376","23444","23548","23671","23724","23715","23688","23598","23490","23399","23363","23965","24447","24791","25041","25228","25053","24885","24758","24673","24660","25440","26373","27324","28165","28786","28532","27971","27225","26437","25705","25773","25977","26281","26661","27081","27574","28056","28540","29065","29618","30263","30904","31500","32009","32443","32826","33173","33520","33902","34312","34622","35023","35443","35806","36085","36340","36512","36627","",
"Guam","GUM","Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)","FX.OWN.TOTL.YG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Battle-related deaths (number of people)","VC.BTL.DETH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","GINI index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Gross value added at basic prices (GVA) (current US$)","NY.GDP.FCST.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1362000","1373000","1382000","1137000","1162000","1287000","1159000","1059000","910000","1160000","1228000","1212000","1225000","1142000","1053000","1197000","1160000","1308000","1334000","1343000","1409000","1536000","1544000","","",
"Guam","GUM","Logistics performance index: Competence and quality of logistics services (1=low to 5=high)","LP.LPI.LOGS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Other taxes (% of revenue)","GC.TAX.OTHR.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Population ages 0-14, male (% of male population)","SP.POP.0014.MA.ZS","34.8513177778347","35.115625237456","35.1222792249838","35.1177259973161","35.1793475665091","35.2302762379248","35.3038331842268","35.2782219019524","35.4263462985088","35.7380543291503","36.0290971330766","35.6598450395823","35.2236206431815","34.9308492165635","34.8160528382433","34.7975455249518","34.6174194180464","34.352340623006","34.0782975153029","33.846327089824","33.6765139236776","33.0311604519978","32.4635794214934","31.9646836962112","31.5207773344241","31.0967679001106","30.5682250095021","30.0234546183995","29.4899187481192","28.9936829734097","28.5646558535779","28.8404165493949","29.1940562337734","29.589108037302","29.9774103431222","30.2831755741293","30.5672761368964","30.7484150301531","30.8260020174419","30.8168928422093","30.7426945497123","30.6919656835118","30.5826150948574","30.4248361949994","30.2298750759841","29.9722593748452","29.6391593166665","29.2709157436709","28.8688196486373","28.4435278717676","28.015501771102","27.5720469091044","27.1388974437943","26.7189651780445","26.3144342537643","25.9274631639342","25.5818468632448","25.2201038191475","24.8689129629851","",
"Guam","GUM","Smoking prevalence, males (% of adults)","SH.PRV.SMOK.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)","FX.OWN.TOTL.60.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3591766357422","","","49.5242309570313","","","53.1409187316895","","",
"Guatemala","GTM","Adolescents out of school, male (% of male lower secondary school age)","SE.SEC.UNER.LO.MA.ZS","","","","","","","","","","","","","70.2632064819336","","67.566047668457","67.5538635253906","","","","","","","","","","","","","","","","","","","","","","","","39.0811500549316","38.45436","33.06019","31.3602","","","","","","24.39698","21.60507","14.97943","19.24474","23.70385","23.77152","24.31744","25.0631","27.66152","30.19492","30.28116","",
"Guatemala","GTM","Bribery incidence (% of firms experiencing at least one bribe payment request)","IC.FRM.BRIB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7","","","","11.3","","","","","","","2.8","","",
"Guatemala","GTM","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.4","31.8","29.3","26.4","24.9","26.3","23.5","24.2","22.3","20.9","19.6","18.7","18.1","17.2","16.3","0.6","0.6",
"Guatemala","GTM","Coverage of social insurance programs in 3rd quintile (% of population)","per_si_allsi.cov_q3_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.58075702052989","","","","","1.60471902448658","","","2.15194387927445","","","","","",
"Guatemala","GTM","Coverage of social safety net programs in 3rd quintile (% of population)","per_sa_allsa.cov_q3_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5829799041401","","","","","70.0773525619972","","","66.8866980368744","","","","","",
"Guatemala","GTM","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","131900000","128700000","134800000","180400000","199900000","223500000","263400000","235600000","269500000","305400000","353600000","343100000","397300000","536500000","708400000","792000000","941700000","1340300000","1303700000","1473600000","1748000000","1471000100","1288999900","1176000000","1231300000","1161565304.34783","1160867534.24658","1122800040","1262786259.54198","1455681818.18182","1608631682.19716","1688639662.74931","1886241441.99899","2018135358.62583","2274655724.02281","2822490792.68922","2791706609.53507","3194396325.67574","3524472507.19379","3481400349.34261","3895385279.26628","5275584493.42122","5464044939.65429","5648997317.65061","6464752708.7397","6817724662.36131","7537173335.43788","8721105938.77471","9673937485.94558","9046866384.85572","10667684326.793","12688236956.3542","12530892565.3595","12773393748.0908","13599161558.1594","13493508517.5315","13418321293.7012","14213557615.1009","14217509841.4725","",
"Guatemala","GTM","Firms experiencing losses due to theft and vandalism (% of firms)","IC.FRM.THEV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8","","","","34.7","","","","","","","37.4","","",
"Guatemala","GTM","Firms visited or required meetings with tax officials (% of firms)","IC.FRM.METG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.6","","","","60.8","","","","","","","47.3","","",
"Guatemala","GTM","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","6975.81143886513","7053.50297505378","7102.24272625401","7551.46893040477","7657.99939828819","7802.03645087752","7971.99405570676","8048.23755568693","8447.38793363659","8585.26833783498","8828.02388450929","9058.40711293898","9455.73242606691","9868.19252155633","10259.6118491234","10157.7651439085","10724.0796317885","11337.4301748966","11640.3445826905","11934.8688519422","12007.8265094262","11737.3864948337","11008.3642510514","10468.4704834007","10165.7246979217","9907.43253971794","9555.35326577632","9722.47912417606","9894.80960999854","10061.0231270327","10092.3766719193","10371.6337744584","10596.0324730514","10789.7910990234","10970.5773067824","11241.4082350983","11271.4883795122","11515.7893491934","11871.6072904431","12032.8675043501","12190.6193320523","12269.6018095519","12312.8425640997","12341.7112718274","12404.9500594021","12509.8398723518","12828.147092219","13306.2415991182","13488.169144866","13204.2323852146","13276.4350153399","13466.0579722522","13702.03239429","13946.9764580189","14167.3588141142","14476.1615087242","14621.5790761872","14792.1695836825","14984.3139044434","",
"Guatemala","GTM","Gross capital formation (current LCU)","NE.GDI.TOTL.CN","107500000","96000000","100400000","133300000","166500000","177200000","149600000","188100000","243900000","195700000","244200000","285500000","254800000","351600000","588000000","586800000","934400000","1098200000","1312400000","1293900000","1250000000","1466000100","1232999900","1002000000","1095900000","1285400000","1636500000","2463700000","2814500000","3201000000","4668000000","6762000000","9893000000","11079571800","11709098500","12820432700","12113156700","14761978000","21574360000","23477691600","26707248300","28894624800","33401530000","35331993100","39700190100","40997138300","47861392700","54527791000","48529000000","40199000000","46425000000","56502000000","59029000000","59270000000","62232626600","66505944300","67252300000","67035700000","71264100000","",
"Guatemala","GTM","Human capital index (HCI), lower bound (scale 0-1)","HD.HCI.OVRL.LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.444","","",
"Guatemala","GTM","Maternal mortality ratio (national estimate, per 100,000 live births)","SH.STA.MMRT.NE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155","","","","","153","","","","","","130","140","","","","","110","","","140","","","","",
"Guatemala","GTM","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","TM.VAL.MRCH.R3.ZS","9.1304347826087","10.4432757325319","9.33625091174325","12.3030303030303","17.9652605459057","19.5898778359511","22.9690522243714","22.3657650383528","21.0906174819567","25.4389680554335","27.3092652409921","28.5068845393671","31.1959861057507","31.7887462476253","33.6319463581729","30.3453851900513","24.8346682802995","23.3550265295582","29.2575875292517","30.4376416160941","28.558782779871","27.4766977004967","30.5132085855806","38.1951933412293","33.7006493559762","27.0340755210021","23.1632828042301","24.2496987494834","26.3986287124041","27.6184549080325","23.9342259360804","24.3381687526761","23.5935229387788","24.5647827719225","27.0248270938998","26.5933487608173","26.7255186516318","28.9582115079429","28.4750576231649","27.9833000309598","32.6098158283233","33.9189015397483","21.9592621181068","22.0262936198916","21.5516606788779","22.6483410090239","25.0511538943857","25.5984542299761","27.7326979205714","29.9602329442893","28.9553515707118","29.9059632023703","29.4911963218815","29.404690877411","26.3667573256098","27.7768999697167","27.4936057424843","26.8865962472839","","",
"Guatemala","GTM","Net official flows from UN agencies, UNRWA (current US$)","DT.NFL.UNRW.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Population ages 05-09, male (% of male population)","SP.POP.0509.MA.5Y","15.5550791985257","15.7978757321528","15.8626904177556","15.7538585034902","15.5406717020736","15.3171343768287","15.2418380781222","15.1738237552116","15.104620077044","15.019753559436","14.9046222975498","14.8995528845036","14.9195032489552","14.9495239496335","14.9710331667005","14.9635631967353","15.0457385116045","15.1361582646633","15.2230243359169","15.2950893611592","15.3401323086685","15.4375970584939","15.5419462641401","15.6400966183575","15.7163278508674","15.7521721747527","15.8116601590587","15.865322806345","15.8961458523444","15.8836891232027","15.8132535682375","15.7508006230728","15.6208328491687","15.4398770000856","15.2527032896283","15.1099923341538","15.0180760853943","15.0238695422849","15.106976716988","15.207600491672","15.2514100263839","15.2250101094038","15.1469198302932","15.0206558981889","14.8713663797163","14.7288360622479","14.5825696358919","14.4553189697965","14.3333654304618","14.187768057332","13.9894515014536","13.7550657088779","13.4457773022108","13.0776098009819","12.6966070160889","12.3596998123827","12.082808433044","11.8711202158261","11.7193825094584","",
"Guatemala","GTM","Population, total","SP.POP.TOTL","4210747","4336143","4464249","4595510","4730540","4869716","5013153","5160609","5311615","5465512","5621792","5780480","5941567","6104530","6268707","6433728","6599214","6765516","6933906","7106145","7283459","7466488","7654819","7847472","8042897","8240060","8438604","8639108","8842575","9050465","9263813","9483270","9708544","9938692","10172297","10408489","10646674","10887634","11133501","11387203","11650743","11924946","12208848","12500478","12796925","13096028","13397021","13700327","14006428","14316263","14630417","14948803","15270778","15595821","15923243","16252429","16583060","16914936","17247807","",
"Guatemala","GTM","Transport services (% of service imports, BoP)","BM.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","46.980854197349","37.617728531856","40.4594100756983","36.992203528929","37.332232087549","39.0172565077508","36.6951124903026","43.5030549898167","56.5555555555556","51.3815402704292","46.2042389210019","47.9396036489462","43.9373839214646","38.7802971071149","51.5993265993266","42.8136303064915","39.5154410510152","39.6805706311056","40.0863309352518","43.48287359806","50.4073789392775","52.8921444809295","46.0098646768686","51.224836284259","50.4457649545453","49.0500289972109","49.7671172244591","50.8889384809938","54.7185430463576","51.7600089968511","53.008034489516","56.3916911657553","45.3936826997679","47.762663961541","48.6530067970064","49.2646511907124","46.1501306992996","44.2519201756607","43.894564992202","45.46115462146","43.5839353495776","44.4163457669981","",
"Guatemala","GTM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","2.17000007629395","2.28999996185303","","","","","1.83000004291534","","1.54999995231628","","","","","","","","","","","","","","2.46059989929199","2.75040006637573","","1.54209995269775","","","","3.30469989776611","","2.36579990386963","2.6703999042511","","1.9889999628067","2.11529994010925","1.92760002613068","","",
"Guinea","GIN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","3","3","2","2","1","1","1","1","5","5","5","4","4","0","0","0","0","0","2","2","2","100","110","110","170","177","185","200","250","250","250","250","250","","","",
"Guinea","GIN","Broad money growth (annual %)","FM.LBL.BMNY.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2779291030461","22.7872672317549","-3.44877838605028","11.2589496065782","3.56853203568532","18.2020360219264","6.63675005299979","","","12.8506079604204","19.6819229598272","33.16729858394","36.4625555790041","33.3524199063847","94.3786259770291","-12.2890140686598","38.4209308822744","18.6378765331714","85.2590105514896","18.2371789343724","-5.39258651347292","14.019390929592","12.3129399191642","19.6434016470975","9.9843366338638","","","",
"Guinea","GIN","Disaster risk reduction progress score (1-5 scale; 5=best)","EN.CLC.DRSK.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Domestic private health expenditure per capita, PPP (current international $)","SH.XPD.PVTD.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.41606113","31.97603429","34.46731627","30.42580213","33.21864513","34.753914","25.94768801","29.72858334","27.73283441","29.46581773","31.06722314","37.35011474","38.06414454","38.81005805","60.04800137","75.21775818","65.13878986","","","",
"Guinea","GIN","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.BA.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.78628","","","","","",
"Guinea","GIN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3880.59301757813","3795.38891601563","3777.1640625","3737.28588867188","3746.04809570313","3799.73901367188","3907.82006835938","3975.69897460938","4056.89697265625","4077.60791015625","4159.07177734375","4301.6240234375","4262.64892578125","4272.3359375","4304.2099609375","4254.5478515625","4443.7412109375","4510.34814453125","4369.03515625","4476.76611328125","4616.89794921875","4768.89208984375","4839.35986328125","4891.8359375","4942.30615234375","5284.37109375","5785.93408203125","5993.91015625","6207.51806640625",
"Guinea","GIN","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3446553.98303945","3627561.54448673","3614692.18880605","3492629.53094205","3602011.18671621","3705880.61366939","3872892.04033184","3962130.95763548","4102953.86367123","4171369.19745626","4555137.78084511","5085594.99921498","5109778.85522607","",
"Guinea","GIN","Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)","SH.STA.POIS.P5.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","","","","","2.4","","","","","2.3","","","","","2.2","2.1","","","",
"Guinea","GIN","Net financial account (BoP, current US$)","BN.FIN.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","-101200000","-47320000","-156060000","10870000","-143970000","-175370000","-183450000","-149710000","-207070000","-136780000","-106794000","66267000","-136350000","-179456002.114352","-78278546.9070727","-31152668.1237924","51910448.5708502","-297903733.051729","-142770000","-68090000","-195570000","-289450000","-401000000","-330680000","-220070000","-1019670000","-682320000","-828400000","-705459181.89392","-788118816.246914","-2576474832.60484","666580000","-46510000","",
"Guinea","GIN","Number of people pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure","SH.UHC.NOP2.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","292000","","","","","138000","","","","","164000","","","","","","","",
"Guinea","GIN","PPG, other private creditors (NFL, current US$)","DT.NFL.PROP.CD","","","","","","","","","","","5714000","6054000","325000","22455000","1626000","3945000","11787000","13416000","26138000","30358000","42467000","16831000","27081000","17332000","3842000","17738000","1116000","-3320000","28627000","-9916000","-11426000","-10355000","-8111000","3110000","-9312000","-14917000","16602000","-9547000","6465000","-224000","-194000","-188000","-198000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Guinea","GIN","Public and publicly guaranteed debt service (% of GNI)","DT.TDS.DPPG.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","2.99373646031143","7.43718841178829","5.19039386546744","4.4029113347521","5.93311820329853","4.3144040431617","2.59030211684506","2.41246705519672","2.6678097847694","4.50630789232418","2.73375808160178","3.72761507643309","4.01079824096786","3.41807291390867","4.53114022070307","3.24990248205733","2.96192329327636","2.82537981485055","4.43253657713437","5.53817039495101","3.76301061859879","2.49153223670879","2.07064225755187","2.04950645253377","1.35122085954272","2.99444361228305","1.79066199209765","1.04045326675814","0.89520136014926","0.800698761862684","0.735961804450784","0.624077960369025","0.469296281518844","",
"Guinea","GIN","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.2971441802469","89.4082344258742","86.3308855737115","86.1782688348463","85.9498349078653","89.9302702673354","88.8362637686263","85.3077345846097","84.3599967866181","86.316896946628","85.6193608946972","84.9325957605141","84.3764626368138","83.4649832821136","83.1863088960568","81.5637445669376","81.0622721042592","80.3647121623179","80.1486244536177","79.2504942754554","75.7090704106443","74.7486846636739","76.3678482187563","78.532906644964","78.517875308011","76.2683913195384","","","","",
"Guinea","GIN","Secondary education, duration (years)","SE.SEC.DURS","","","","","","","","","","","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7",
"Guinea","GIN","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0981144752602388","0.095964952064067","0.3755153126226","0.367214704011178","0.538069444498002","0.787257760787006","0.937092072107361","1.57447181235544","3.3026381312288","",
"Guinea","GIN","Urban land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.031430644","","","","","","","","","","0.031430644","","","","","","","","","","0.031430644","","","","","","","","","",
"Guinea-Bissau","GNB","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Broad money growth (annual %)","FM.LBL.BMNY.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.857142857142","73.2968236582696","37.6058652509163","574.601322799926","-67.3380348624878","110.889685649963","40.4633876324527","48.4996903676181","42.9941618015019","48.3019168058531","119.366575494297","-11.1458363681148","21.5390301772961","60.7351671637106","-13.3913040824672","25.7283443412265","-57.5672271085933","41.9466430033019","18.5502832086042","4.31657607207522","26.6046215842444","29.7291330766737","7.2318290816366","19.545882748001","45.5221155996302","-5.38959729717715","4.99495646829284","48.7791200277643","27.1926089489466","9.33870072431292","2.81607554967406","6.05553233666753","",
"Guinea-Bissau","GNB","Child employment in services, female (% of female economically active children ages 7-14)","SL.SRV.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Claims on other sectors of the domestic economy (% of GDP)","FS.AST.DOMO.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","SE.XPD.CTER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.62505","62.8261","76.69558","95.27086","","","","","","",
"Guinea-Bissau","GNB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Electricity production from oil sources (% of total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","17400000","15300000","25400000","18100000","9700000","15400000","15900000","20640000","26100000","33500000","18030000","25720000","38820000","29590000","28570000","56860000","","","","67351168.4909145","60879079.1294962","71006499.8513491","83447411.7436691","94786767.0847486","77565054.7878706","140430879.029852","171901919.362222","154761311.008798","170591033.300557","282642037.682074","153044009.8193","190931893.875345","212887473.143947","288516902.686941","185193750","374099534.077444","","",
"Guinea-Bissau","GNB","Female headed households (% of households with a female head)","SP.HOU.FEMA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1593199037.17418","1674452188.43307","1692871162.02342","1728421456.42054","1783730943.37945","1862215105.03144","2078232057.14583","2213317140.8603","1591375472.93216","1607695623.71826","1694945062.11513","1732045830.08531","1714982103.84476","1724731951.62322","1772358734.06579","1847969311.0813","1890645538.16084","1952336459.90345","2014880872.45425","2082761704.47536","2178797240.58721","2354948198.33888","2314615400.60898","2389977062.15985","2413029842.8589","2561047094.81416","2721440496.65501","2882527366.41972","2992063406.2959","",
"Guinea-Bissau","GNB","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.622047192825","-32.8374976485682","21.2918635097678","-2.32009906007784","36.1866910418641","1.0917670846071","27.8917642285201","18.2662579673911","-13.227815939701","3.68773165091739","9.830985934475","-42.4175764275548","6.9014485545982","49.9069969839931","20.8955418982943","-3.23205049528345","1.05512136461866","8.84297293744972","",
"Guinea-Bissau","GNB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","30.1886617874293","34.3119543730551","35.6301588578834","40.726482435313","39.2484272854731","25.9467135612676","27.9353392566475","32.6021772183379","36.0531088630672","41.5264504714246","41.8418944392083","35.7185592681773","41.2851952257542","32.2537233513242","51.2814145555616","57.7095330036596","31.8351051347901","38.9561509416293","51.1681942831072","46.1895163066756","37.0345133536659","37.7911227858649","50.1118857718988","32.7168642223452","34.3093712444114","35.1432632877289","31.8357674369327","39.8831346454432","35.842844499179","42.8164708921049","33.117493502305","26.822983429257","23.3512789903325","24.5918079147058","26.3852204564166","25.1686504090257","27.6005318822362","33.9507886019217","32.7914364005919","35.2225379927921","35.2243216056502","30.9470005093693","25.697779497172","25.8231995734362","31.3856140517168","32.238492837062","31.3041101104292","33.0730442981032","32.4552944903751","",
"Guinea-Bissau","GNB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2817826333536","80.7881406436234","33.0019778318025","57.5952847505664","69.5836363993793","48.1081660687068","15.1763474313441","45.3653083621856","50.7340549612119","49.100923576953","8.01375518965603","-2.08630513223528","8.63632094930281","3.34812265527108","3.30012175283749","-3.50258551103418","0.883302696930943","3.32919922802853","1.95473717628917","4.61743772241999","10.4600731354706","-1.65139733620775","2.51785140171702","5.04610226320202","2.13054580274497","1.20712555668413","-1.50924460570504","1.40460887286411","1.57530222923043","1.3621489993151","","",
"Guinea-Bissau","GNB","Logistics performance index: Ability to track and trace consignments (1=low to 5=high)","LP.LPI.TRAC.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22","","","1.71","","2.58","","2.285714","","2.407407","","","",
"Guinea-Bissau","GNB","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","3.19503974856111","3.24578136463683","3.29449539209954","3.33528547701111","3.36056201519696","3.36375358345539","3.3813800278463","3.38502620125851","3.38252149425872","3.38658485287932","3.40096154957412","3.45879238459118","3.51896300741185","3.57635537816455","3.62662010610436","3.6695904876465","3.7405424914481","3.77634543611789","3.76929117453805","3.71154411568171","3.59411234988006","3.58263365475773","3.54910445196256","3.49756873574259","3.42958925338512","3.34763826116711","3.29994476497264","3.24394100605502","3.17877326777271","3.10327689893678","3.01832981789014","2.97799173264031","2.92681937968782","2.8650308085943","2.79635399801839","2.72040646609175","2.69109450745769","2.65644535706137","2.61462838110075","2.5629271325672","2.49997417559904","2.46843212907752","2.42707148669683","2.37959159950403","2.33246180282161","2.2884307199211","2.27489733715666","2.26229017841433","2.2446174334002","2.21852028134751","2.18156542663892","2.17047312621974","2.14886975532214","2.12482852709927","2.10945916566566","2.10641049587773","2.14300843067828","2.18497194082064","2.22410392845632","",
"Guinea-Bissau","GNB","Portfolio equity, net inflows (BoP, current US$)","BX.PEF.TOTL.CD.WD","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","649939.263896628","344115.437017369","0","0","0","210001.314507362","","-210001.778959986","2660016.1121958","","","","-95587.7238868833","","","","","",
